Date,Retailer,EAN,Category,Manufacturer,Brand,Product Title,Image,On Promotion,Promotion Description,Base Price,Shelf Price,Promoted Price
2022-02-01,Sainsburys,70177010706,Black Tea,R Twinings & Co Ltd,Twinings,Twinings Darjeeling 50 Tea Bags 50pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177010706,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,8000070036284,Coffee Beans,Luigi Lavazza S.p.A.,Lavazza,Lavazza Qualita Rossa Coffee Beans 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8000070036284,True,Only £3.50: Save 50p,4.0,3.5,3.5
2022-02-01,Sainsburys,615357118546,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Limited Edition Ingana Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357118546,True,Only £3.00: Save 75p,3.75,3.0,3.0
2022-02-01,Sainsburys,8711000519417,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Smooth Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/334892011,False,,4.5,4.5,4.5
2022-02-01,Sainsburys,70177022389,English Breakfast Tea,R Twinings & Co Ltd,Twinings,Twinings English Breakfast 100 Teabags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177022389,True,Only £3.00: Save £2.30,5.3,3.0,3.0
2022-02-01,Sainsburys,7613036932110,Ground Coffee,Nestlé,Starbucks (Nestlé),"Starbucks House Blend, Medium Roast, Ground Coffee 200g",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036932110,False,,3.75,3.75,3.75
2022-02-01,Sainsburys,5010357117592,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Lazy Sunday Ground Roast Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357117592,True,Only £3.00: Save 75p,3.75,3.0,3.0
2022-02-01,Sainsburys,1734232,Fruit & Herbal Tea,Sainsbury's Supermarkets Ltd,Sainsbury's,"Sainsbury's Strawberry, Raspberry & Cranberry Tea Bags x20",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000001734232,False,,0.75,0.75,0.75
2022-02-01,Sainsburys,5000208030699,Black Tea,Tata Consumer Products,Tetley,Tetley Original 80 Tea Bags 80pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208030699,False,,2.4,2.4,2.4
2022-02-01,Sainsburys,1738193,Fruit & Herbal Tea,Sainsbury's Supermarkets Ltd,Sainsbury's,Sainsbury's Infusions Blackberry & Blueberry x20,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000001738193,False,,0.75,0.75,0.75
2022-02-01,Sainsburys,255882,Coffee Beans,Sainsbury's Supermarkets Ltd,Sainsbury's Taste the Difference,"Sainsbury's Guatemalan Espresso Beans, Taste the Difference, Strength 4 227g",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000255882,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,5065000523145,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic 3 Ginger 20 Tea Bags 36g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5065000523145,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,1641677,Ground Coffee,Sainsbury's Supermarkets Ltd,Sainsbury's Taste the Difference,"Sainsbury's Fairtrade Sumatra Mandheling Coffee, Taste the Difference, Strength 4 227g",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000001641677,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,5060229014467,Green Tea,Pukka Herbs,Pukka,Pukka Organic Fair Mint Matcha Green 20 Tea Bags 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229014467,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,5018190009173,Everyday Tea,Cafédirect PLC,Cafédirect,Cafédirect Everyday Tea Bags Fairtrade x80,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5018190009173,False,,2.6,2.6,2.6
2022-02-01,Sainsburys,5000208069088,Fruit & Herbal Tea,Tata Consumer Products,Tetley,Tetley Super Fruits Boost Blueberry & Raspberry 20 Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208069088,False,,1.8,1.8,1.8
2022-02-01,Sainsburys,8000070035171,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Qualità Rossa Ground Coffee 2x250g,https://s3.eu-central-1.amazonaws.com/bn.development.core-images/8000070035171,False,,6.2,6.2,6.2
2022-02-01,Sainsburys,8000070016774,Decaf Coffee,Lavazza Coffee Ltd,Carte Noire,Carte Noire Decafeine 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/456014011,False,,4.0,4.0,4.0
2022-02-01,Sainsburys,353366,Ground Coffee,Sainsbury's Supermarkets Ltd,Sainsbury's Taste the Difference,"Sainsbury's Fairtrade Peruvian Machu Picchu Ground Coffee, Taste the Difference 227g",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000353366,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,7613287005700,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Alta Rica Instant Coffee 190g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613287005700,True,Only £5.00: Save £3.50,8.5,5.0,5.0
2022-02-01,Sainsburys,1672893,Decaf Coffee,Sainsbury's Supermarkets Ltd,Sainsbury's Taste the Difference,"Sainsbury's Fairtrade Colombian Decaff Coffee, Taste the Difference, Strength 3 227g",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000001672893,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,8711000519448,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Rich Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/334893011,False,,4.5,4.5,4.5
2022-02-01,Sainsburys,7613287317018,Decaf Coffee,Nestlé,NESCAFÉ,Nescafé Original Decaff Instant Coffee 300g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613287317018,False,,7.0,7.0,7.0
2022-02-01,Sainsburys,5060519143730,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Day To Night Time Collection Organic Herbal Tea 32.4g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060519143730,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,8711000519264,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Colombian Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000519264,False,,3.2,3.2,3.2
2022-02-01,Sainsburys,305501,Fruit & Herbal Tea,Sainsbury's Supermarkets Ltd,Sainsbury's,Sainsbury's Bedtime Infusion Tea Bags x20 36g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000305501,False,,1.55,1.55,1.55
2022-02-01,Sainsburys,8003753900520,Coffee Beans,Illycaffè S.p.A,illy,illy Espresso Roasted Coffee Beans 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8003753900520,False,,6.5,6.5,6.5
2022-02-01,Sainsburys,277686,Black Tea,Sainsbury's Supermarkets Ltd,Sainsbury's,Sainsbury's Fairly Traded Gold Label x160 Tea Bags 500g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000277686,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,8000070036864,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Qualità Rossa Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/113704011,True,Only £3.50: Save 30p,3.8,3.5,3.5
2022-02-01,Sainsburys,1673609,Coffee Beans,Sainsbury's Supermarkets Ltd,Sainsbury's Taste the Difference,"Sainsbury's Fairtrade Colombian Beans, Taste the Difference, Strength 3 227g",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000001673609,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,7613037204438,Ground Coffee,Nestlé,Starbucks (Nestlé),Starbucks Espresso Roast Ground Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613037204438,False,,3.75,3.75,3.75
2022-02-01,Sainsburys,1673715,Ground Coffee,Sainsbury's Supermarkets Ltd,Sainsbury's Taste the Difference,"Sainsbury's Fairtrade Colombian Coffee, Taste the Difference, Strength 3 227g",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000001673715,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,359283,Fruit & Herbal Tea,Sainsbury's Supermarkets Ltd,Sainsbury's,Sainsbury's Mint & Fennel Infusion x20 36g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000359283,False,,1.55,1.55,1.55
2022-02-01,Sainsburys,70177248499,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Green Tea Orange & Lotus Flower 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177248499,False,,2.0,2.0,2.0
2022-02-01,Sainsburys,70177270216,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Pure Camomile 80s Tea Bags 120g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177270216,False,,4.5,4.5,4.5
2022-02-01,Sainsburys,70177229269,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Inner Clarity Lemon Balm and Camomile Tea with Tulsi 18 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/557740011,False,,4.0,4.0,4.0
2022-02-01,Sainsburys,8003753144337,Instant Coffee,Illycaffè S.p.A,illy,illy Instant Coffee 95g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8003753144337,False,,5.75,5.75,5.75
2022-02-01,Sainsburys,5021991940972,Everyday Tea,Kallo Foods Ltd,Clipper,Clipper Organic Everyday 100 Tea Bags 312g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5021991940972,True,Only £3.00: Save 80p,3.8,3.0,3.0
2022-02-01,Sainsburys,5021991200106,Fruit & Herbal Tea,Kallo Foods Ltd,Clipper,Clipper Organic Nettle 20 Tea Bags 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5021991200106,True,Only £1.50: Save 50p,2.0,1.5,1.5
2022-02-01,Sainsburys,396301,Coffee Beans,Sainsbury's Supermarkets Ltd,Sainsbury's,Sainsbury's After Dinner Fairtrade Wholebean Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000396301,False,,2.3,2.3,2.3
2022-02-01,Sainsburys,850835000498,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Cleanse 20 Tea Bags 35g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0850835000498,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,70177085322,Black Tea,R Twinings & Co Ltd,Twinings,"Twinings Lady Grey Tea, 50 Tea Bags",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177085322,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,5060519140753,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Turmeric Active 20 Tea Bags 36g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060519140753,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,5060136750137,Fruit & Herbal Tea,Teapigs,Teapigs,Teapigs Chamomile Flowers 15s 22.5g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060136750137,False,,4.0,4.0,4.0
2022-02-01,Sainsburys,70177229696,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Blood Orange & Cranberry 20s 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177229696,False,,2.5,2.5,2.5
2022-02-01,Sainsburys,5060229011046,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Spiced Apple Cinnamon Plus Ginger 20 Tea Bags 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229011046,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,70177229702,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Blackcurrant & Blueberry 20s 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177229702,False,,2.5,2.5,2.5
2022-02-01,Sainsburys,5018190009012,Ground Coffee,Cafédirect PLC,Cafédirect,Cafedirect Fairtrade Smooth Roast Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5018190009012,False,,3.75,3.75,3.75
2022-02-01,Sainsburys,7613036079167,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Gold Smooth Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036079167,False,,7.0,7.0,7.0
2022-02-01,Sainsburys,70177283131,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Pure Green 80s 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177283131,False,,4.5,4.5,4.5
2022-02-01,Sainsburys,5060035750276,Coffee Beans,Union Hand-Roasted Coffee,Union Hand-Roasted Coffee,Union Hand-Roasted Coffee Bobolink Wholebean 500g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/541918011,False,,12.0,12.0,12.0
2022-02-01,Sainsburys,8711000519479,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Decaff Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/334894011,False,,4.5,4.5,4.5
2022-02-01,Sainsburys,353427,Coffee Beans,Sainsbury's Supermarkets Ltd,Sainsbury's,Sainsbury's Fairtrade Espresso Wholebean Coffee 1kg,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000353427,False,,9.0,9.0,9.0
2022-02-01,Sainsburys,7613287220479,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Gold Blend Roastery Collection Light Roast Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613287220479,False,,5.0,5.0,5.0
2022-02-01,Sainsburys,5010357117622,Decaf Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Decaffé Ground Roast Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357117622,True,Only £3.00: Save 75p,3.75,3.0,3.0
2022-02-01,Sainsburys,8711000518564,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Smooth Refill Instant Coffee 150g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/334902011,False,,3.65,3.65,3.65
2022-02-01,Sainsburys,8711000279502,Decaf Coffee,Jacobs Douwe Egberts,Douwe Egberts,Douwe Egberts Decaff Instant Coffee 95g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000279502,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,70177071417,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Green With Ginger 20s 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177071417,False,,2.0,2.0,2.0
2022-02-01,Sainsburys,5010357112061,Black Tea,Taylors of Harrogate,Yorkshire Tea,Yorkshire Tea 80 Tea Bags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357112061,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,5060229011534,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Lemon & Ginger With Honey 20 Tea Bags 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229011534,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,8711000518595,Decaf Coffee,Jacobs Douwe Egberts,Kenco,Kenco Decaff Refill Instant Coffee 150g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/334903011,False,,3.65,3.65,3.65
2022-02-01,Sainsburys,5060198252235,Ground Coffee,Cafédirect PLC,Cafédirect,Cafedirect Fairtrade Mayan Gold Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060198252235,False,,3.75,3.75,3.75
2022-02-01,Sainsburys,615357122895,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Brazil Fazenda Pinhal Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357122895,False,,4.5,4.5,4.5
2022-02-01,Sainsburys,615357124424,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Especially for Cafetiere Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357124424,True,Only £3.00: Save 75p,3.75,3.0,3.0
2022-02-01,Sainsburys,7613287190123,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Azera My Way Latte Instant Coffee 149.5g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613287190123,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,5034718081025,Instant Coffee,Little's,Little's,Little's Rich Hazelnut Flavour Infused Instant Coffee 50g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5034718081025,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,5065000523138,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic 3 Mint Tea 20s 32g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5065000523138,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,5060519144102,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Feel New Herbal Tea 20s 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060519144102,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,5021991938023,Black Tea,Kallo Foods Ltd,Clipper,Clipper Fairtrade Tea x100 Tea Bags 312g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5021991938023,False,,3.5,3.5,3.5
2022-02-01,Sainsburys,70177233396,Everyday Tea,R Twinings & Co Ltd,Twinings,Twinings Everyday Decaffeinated 80 Teabags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177233396,True,Only £3.50: Save £1.80,5.3,3.5,3.5
2022-02-01,Sainsburys,70177177980,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Buttermint 20s 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177177980,False,,1.5,1.5,1.5
2022-02-01,Sainsburys,70177229689,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Mango & Strawberry 20s 50g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177229689,False,,2.5,2.5,2.5
2022-02-01,Sainsburys,5060229012371,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Herbs Herbal Collection 20s,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229012371,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,5018190009869,Ground Coffee,Cafédirect PLC,Cafédirect,Cafedirect Decaffeinated Machu Picchu Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5018190009869,False,,3.75,3.75,3.75
2022-02-01,Sainsburys,5060229011473,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Elderberry & Echinacea Organic 20 Tea Bags 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229011473,False,,3.0,3.0,3.0
2022-02-01,Sainsburys,5000208052097,Fruit & Herbal Tea,Tata Global Beverages GB Ltd,Good Earth,Good Earth Elderflower & Pear Biodegradable Teabags x15,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208052097,True,Only £2.00: Save 75p,2.75,2.0,2.0
2022-02-01,Sainsburys,70177283186,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Lemon Green Tea 80 Tea Bags 80pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177283186,False,,4.5,4.5,4.5
2022-02-01,Sainsburys,615357122987,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Colombia San Sebastian Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357122987,False,,4.5,4.5,4.5
2022-02-01,Sainsburys,5018190009036,Ground Coffee,Cafédirect PLC,Cafédirect,Cafedirect Fairtrade Intense Roast Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5018190009036,False,,3.75,3.75,3.75
2022-02-01,Sainsburys,1398854,Instant Coffee,Sainsbury's Supermarkets Ltd,Sainsbury's,Sainsbury's Mellow Roast Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000001398854,False,,2.5,2.5,2.5
2022-02-01,Sainsburys,8711000519387,Decaf Coffee,Jacobs Douwe Egberts,Kenco,Kenco Decaff Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000519387,False,,2.75,2.75,2.75
2022-02-01,Sainsburys,5039303005004,Instant Coffee,All About Food Ltd,Costa Coffee Beans,Costa Instant Coffee Smooth Medium Roast 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5039303005004,False,,5.5,5.5,5.5
2022-02-01,Sainsburys,70177227456,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Raspberry & Lemon 20 Teabags 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177227456,False,,2.5,2.5,2.5
2022-02-01,Sainsburys,5000136999136,Instant Coffee,Jacobs Douwe Egberts,Mellow Bird's,Mellow Bird's Instant Coffee Jar 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000136999136,False,,1.7,1.7,1.7
2022-02-01,Sainsburys,5039303005011,Instant Coffee,All About Food Ltd,Costa Coffee Beans,Costa Instant Coffee Intense Dark Roast 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5039303005011,False,,5.5,5.5,5.5
2022-02-01,Sainsburys,8000070018686,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Caffe Espresso Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8000070018686,True,Only £3.50: Save 75p,4.25,3.5,3.5
2022-02-01,Sainsburys,7613036932172,Coffee Beans,Nestlé,Starbucks (Nestlé),Starbucks Fairtrade Espresso Coffee Beans 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036932172,False,,3.75,3.75,3.75
2022-02-01,Sainsburys,5011546415482,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Original Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5011546415482,False,,4.5,4.5,4.5
